Date,Temperature_C,Sunlight_Hours,Energy_Production_kWh
2023-02-03,32.95542149013333,4.726612399650792,128.71987839245958
2023-02-04,33.625281322982374,13.200735854775267,356.31277506421964
2023-02-05,27.335893924658443,4.524841048290574,106.72955338062708
2023-02-06,7.1845507669348265,7.263068704407125,94.48766136900349
2023-02-07,-1.0931154397446452,9.84226542453249,85.4690519730849
2023-02-08,22.369321060486275,5.090814433310116,105.61460083180177
2023-02-09,12.606099749584054,13.604949158093449,226.08415864002467
2023-02-10,-0.11847060620884697,13.474262129189558,135.0149380112156
2023-02-11,14.807076404450807,3.524952141555098,55.11794536301046
2023-02-12,-3.624459155391264,6.961479082493396,57.86489715638589
2023-02-13,31.372816083151285,4.2122963374347755,110.12534941402843
2023-02-14,5.351199264000677,3.9877669212845466,46.12804973893186
2023-02-15,21.50089137415928,0.5164172629634591,11.484513896721223
2023-02-16,7.468443043576439,8.533900675718556,117.49752591748681
2023-02-17,15.802720847112433,7.037506325204061,120.2660857213814
2023-02-18,16.868411173731186,0.7207025174998509,15.074515176305267
2023-02-19,2.3941782210210816,3.90105049931256,46.48433269724555
2023-02-20,33.783385110582344,12.715722403533151,347.36255371011805
2023-02-21,26.005312934444582,3.353866469337614,82.41684849128337
2023-02-22,32.579957662567566,2.0285282092771233,46.44161684077211
2023-02-23,30.79309401710595,6.852338643885882,169.33661528839633
2023-02-24,18.915999152443405,13.79910635754841,271.07818199345843
2023-02-25,31.87496940092467,3.3887738011610056,90.46519837550221
2023-02-26,-1.4602999179232201,9.4098976636823,89.80357867538265
2023-02-27,2.839314496765808,10.662674614602047,141.02774690306225
2023-02-28,-3.1909084435784774,3.3269256158935954,30.815751192945584
2023-03-01,8.013213230530575,10.195028880566035,148.4755871622599
2023-03-02,10.547091587579281,5.148963858069545,83.41294409425899
2023-03-03,5.8539612709558355,8.852281628310113,117.69022944549076
2023-03-04,28.149500366077177,8.869415950652526,211.95262705821554
2023-03-05,9.270133067743572,7.5008455770466185,113.57022018284151
2023-03-06,6.2373803874952305,1.2640567807617162,12.718643221431044
2023-03-07,16.70784332632994,11.694234938249332,213.45097893357502
2023-03-08,0.6369689989905059,4.490920909604302,43.91268005506559
2023-03-09,27.08787923016159,2.611259145597959,61.88869834021743
2023-03-10,-2.017974252809167,0.5708519817666948,16.705830350349352
2023-03-11,34.47547746402069,8.272501204635386,215.98790050914076
2023-03-12,25.889790771866295,9.485901065791953,221.0843085477807
2023-03-13,2.9486272613668962,0.23222960498998613,0.0
2023-03-14,-4.779115315055904,7.1693028161899335,52.2019063893888
2023-03-15,27.618457138193364,3.1709408527711314,80.94240852755104
2023-03-16,23.274293753904686,9.032419065732299,195.75717807491174
2023-03-17,24.160286721639494,2.44113000606988,48.5117766067752
2023-03-18,25.85081386743783,9.673128333434523,218.18388481977286
2023-03-19,-2.0382139306363856,5.414294848207524,52.02319163465392
2023-03-20,9.338629141770905,13.114219842314283,188.72478306007037
2023-03-21,-0.36523761899481144,1.9252932180439055,19.98363037293632
2023-03-22,29.52413703502374,4.774928914703619,118.46497615165868
2023-03-23,19.931925073102317,1.588629297368247,28.460511297692925
2023-03-24,8.235920994105967,12.945710655899878,193.486752092899
2023-03-25,-2.4576659885590546,12.282750947333735,110.9036549603256
2023-03-26,7.439292868626488,3.6111827880121785,39.41843812791661
2023-03-27,8.007332881069882,9.239776644478507,130.32302168816935
2023-03-28,24.18424713352256,11.441110802817022,249.44950127299907
2023-03-29,20.502298854208526,7.772811362392472,161.67053104248492
2023-03-30,30.48850970305306,7.415108096984091,183.2262748597208
2023-03-31,13.888597006477973,3.3859320726063236,56.79856154259772
2023-04-01,-0.21623016246793192,1.303438749282589,15.418402501465991
2023-04-02,23.5297914889198,12.561020611346574,277.7180800208207
2023-04-03,25.431401944675898,12.605852800286627,280.34930067734115
2023-04-04,17.45108790277985,8.863420401825751,164.2998621148295
2023-04-05,25.83868719818244,4.746417074681809,106.41003724342102
2023-04-06,14.75182385457563,4.888934044577253,81.6830412140248
2023-04-07,15.909313175279763,10.163379504183352,191.30725996887526
2023-04-08,12.101640734341984,12.559543639336079,203.6158874034332
2023-04-09,-3.9832349302361925,12.419209939711642,93.15336420654322
2023-04-10,-0.684342920267822,10.918257642006735,110.03596999585754
